
score_id,score,created_at,updated_at,diff_id,lang_id,user_id,accuracy,typing_count
1379,2993,2025-06-06 04:47:57.411566+00,2025-06-06 04:47:57.411579+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.86,348
1380,2862,2025-06-06 04:50:53.087468+00,2025-06-06 04:50:53.087481+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,295
1381,3124,2025-06-06 05:53:20.976674+00,2025-06-06 05:53:20.976688+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.89,351
1382,3000,2025-06-06 07:57:53.434359+00,2025-06-06 07:57:53.434371+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,353
1383,2890,2025-06-06 08:00:45.278901+00,2025-06-06 08:00:45.278913+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.96,301
1384,3168,2025-06-06 09:26:54.556541+00,2025-06-06 09:26:54.556552+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.88,360
1385,2336,2025-06-06 09:30:26.01135+00,2025-06-06 09:30:26.011363+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.71,329
1386,4536,2025-06-06 09:38:37.637467+00,2025-06-06 09:38:37.637477+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.92,493
1387,3429,2025-06-06 09:59:07.796305+00,2025-06-06 09:59:07.796316+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.9,381
1388,2975,2025-06-06 10:06:22.971516+00,2025-06-06 10:06:22.97153+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.7,425
1389,4638,2025-06-06 10:44:57.809858+00,2025-06-06 10:44:57.80987+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.88,527
1390,4006,2025-06-06 11:20:21.250608+00,2025-06-06 11:20:21.250618+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.97,413
1391,4867,2025-06-09 00:23:13.868909+00,2025-06-09 00:23:13.868925+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.92,529
1392,2679,2025-06-09 00:24:11.975664+00,2025-06-09 00:24:11.975678+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.95,282
1393,2903,2025-06-09 00:24:31.893964+00,2025-06-09 00:24:31.893976+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.82,354
1394,2829,2025-06-09 01:57:36.95615+00,2025-06-09 01:57:36.956163+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.82,345
1395,2808,2025-06-09 02:00:44.576955+00,2025-06-09 02:00:44.576967+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.8,351
1396,2574,2025-06-09 02:07:55.446319+00,2025-06-09 02:07:55.446331+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,330
1397,2710,2025-06-09 02:15:12.376755+00,2025-06-09 02:15:12.376765+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,343
1398,2983,2025-06-09 02:19:01.759333+00,2025-06-09 02:19:01.759364+00,2,1,575e0431-1085-4d49-9191-86fd4695b554,0.88,339
1399,2744,2025-06-09 02:22:57.48695+00,2025-06-09 02:22:57.48696+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.8,343
1400,3677,2025-06-09 02:25:38.527391+00,2025-06-09 02:25:38.527402+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.96,383
1401,2329,2025-06-09 02:27:52.31575+00,2025-06-09 02:27:52.315763+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.73,319
1402,2773,2025-06-09 02:35:18.040673+00,2025-06-09 02:35:18.040683+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,351
1403,3876,2025-06-09 02:41:36.500472+00,2025-06-09 02:41:36.500486+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,467
1404,3909,2025-06-09 02:44:51.840758+00,2025-06-09 02:44:51.840771+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,471
1405,4321,2025-06-09 02:48:49.081337+00,2025-06-09 02:48:49.08135+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.88,491
1406,3958,2025-06-09 04:03:01.966435+00,2025-06-09 04:03:01.966444+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,435
1407,5313,2025-06-09 04:05:42.031753+00,2025-06-09 04:05:42.031766+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,597
1408,4103,2025-06-09 04:06:43.556197+00,2025-06-09 04:06:43.556208+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,446
1409,4361,2025-06-09 04:09:18.046289+00,2025-06-09 04:09:18.046303+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,490
1410,3789,2025-06-09 04:10:05.124246+00,2025-06-09 04:10:05.124258+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,421
1411,3655,2025-06-09 04:12:49.180131+00,2025-06-09 04:12:49.180144+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.86,425
1412,3924,2025-06-09 04:13:14.333914+00,2025-06-09 04:13:14.333924+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,436
1413,9005,2025-06-09 04:17:10.364013+00,2025-06-09 04:17:10.364027+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,958
1414,6682,2025-06-09 04:17:31.850706+00,2025-06-09 04:17:31.850719+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,696
1415,4177,2025-06-09 04:40:16.611247+00,2025-06-09 04:40:16.611256+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,459
1416,3939,2025-06-09 05:00:35.997534+00,2025-06-09 05:00:35.997544+00,2,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.86,458
1417,7614,2025-06-09 05:03:48.774398+00,2025-06-09 05:03:48.774406+00,2,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.97,785
1418,4399,2025-06-09 05:05:46.703284+00,2025-06-09 05:05:46.703293+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,473
1419,3036,2025-06-09 05:32:36.423379+00,2025-06-09 05:32:36.423391+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,330
1420,4921,2025-06-09 05:35:48.449538+00,2025-06-09 05:35:48.449551+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,518
1421,9700,2025-06-09 05:36:36.066659+00,2025-06-09 05:36:36.066669+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,1000
1422,3925,2025-06-09 05:37:57.566181+00,2025-06-09 05:37:57.566194+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.88,446
1423,3480,2025-06-09 05:41:04.293667+00,2025-06-09 05:41:04.29368+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.87,400
1424,2675,2025-06-09 05:53:28.631209+00,2025-06-09 05:53:28.631218+00,2,1,604a9905-049d-4602-9495-86fa730795bf,0.91,294
1425,4944,2025-06-09 06:58:32.891781+00,2025-06-09 06:58:32.891791+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,515
1426,2922,2025-06-09 07:01:48.585699+00,2025-06-09 07:01:48.585713+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.88,332
1427,3026,2025-06-09 07:03:10.081059+00,2025-06-09 07:03:10.081069+00,2,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,312
1428,3501,2025-06-09 07:03:57.653497+00,2025-06-09 07:03:57.653509+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,427
1429,5040,2025-06-09 07:07:07.90908+00,2025-06-09 07:07:07.90909+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,560
1430,4047,2025-06-09 07:07:33.653683+00,2025-06-09 07:07:33.653696+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,413
1431,3712,2025-06-09 07:11:18.277107+00,2025-06-09 07:11:18.277115+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.8,464
1432,5301,2025-06-09 07:17:30.212365+00,2025-06-09 07:17:30.212379+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,589
1433,3544,2025-06-09 07:21:49.882696+00,2025-06-09 07:21:49.88271+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.8,443
1434,3476,2025-06-09 07:25:05.97787+00,2025-06-09 07:25:05.977884+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.79,440
1435,3036,2025-06-09 07:55:37.267003+00,2025-06-09 07:55:37.267016+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.87,349
1436,3164,2025-06-09 07:57:51.09452+00,2025-06-09 07:57:51.094529+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,333
1437,4104,2025-06-09 07:58:12.189002+00,2025-06-09 07:58:12.189012+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,456
1438,4324,2025-06-09 08:07:51.324515+00,2025-06-09 08:07:51.324529+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,460
1439,3266,2025-06-09 08:12:29.984523+00,2025-06-09 08:12:29.984534+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,355
1440,3276,2025-06-09 08:15:46.306592+00,2025-06-09 08:15:46.306603+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,360
1441,2965,2025-06-09 08:19:50.966564+00,2025-06-09 08:19:50.966575+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.84,353
1442,2830,2025-06-09 08:23:17.513505+00,2025-06-09 08:23:17.513516+00,2,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,341
1443,4742,2025-06-09 08:25:41.425492+00,2025-06-09 08:25:41.425502+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.96,494
1444,4391,2025-06-09 08:27:09.231305+00,2025-06-09 08:27:09.231314+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.88,499
1445,9850,2025-06-09 08:29:50.751206+00,2025-06-09 08:29:50.751216+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,1026
1446,5242,2025-06-09 08:36:54.218399+00,2025-06-09 08:36:54.218412+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,576
1447,4007,2025-06-09 08:42:46.367223+00,2025-06-09 08:42:46.367233+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.84,477
1448,4575,2025-06-09 09:22:32.674311+00,2025-06-09 09:22:32.674322+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,532
1449,2847,2025-06-10 00:18:41.681302+00,2025-06-10 00:18:41.681315+00,2,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,343
1450,3934,2025-06-10 01:05:40.45159+00,2025-06-10 01:05:40.451604+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,442
1451,3266,2025-06-10 01:05:42.170935+00,2025-06-10 01:05:42.170949+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.89,367
1452,4176,2025-06-10 01:08:47.54592+00,2025-06-10 01:08:47.54593+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,464
1453,6902,2025-06-10 02:44:55.197251+00,2025-06-10 02:44:55.197262+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,719
1454,4210,2025-06-10 03:59:27.149819+00,2025-06-10 03:59:27.149831+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,473
1455,7181,2025-06-10 04:03:10.91706+00,2025-06-10 04:03:10.917072+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,748
1456,2894,2025-06-10 04:04:53.712762+00,2025-06-10 04:04:53.71277+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,371
1457,2482,2025-06-10 04:08:50.031941+00,2025-06-10 04:08:50.031955+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,331
1458,2580,2025-06-10 04:12:29.415515+00,2025-06-10 04:12:29.415529+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,344
1459,2714,2025-06-10 04:16:52.451586+00,2025-06-10 04:16:52.451597+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,335
1460,5170,2025-06-10 04:21:04.700114+00,2025-06-10 04:21:04.700128+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,562
1461,3677,2025-06-10 04:24:41.49018+00,2025-06-10 04:24:41.490194+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,454
1462,2592,2025-06-10 04:25:41.628694+00,2025-06-10 04:25:41.628709+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.76,341
1463,2602,2025-06-10 04:30:34.387364+00,2025-06-10 04:30:34.387377+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,347
1464,3592,2025-06-10 05:19:21.127527+00,2025-06-10 05:19:21.12754+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.8,449
1465,5085,2025-06-10 05:27:57.547058+00,2025-06-10 05:27:57.547072+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,565
1466,2830,2025-06-10 06:35:56.274543+00,2025-06-10 06:35:56.274558+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.89,318
1467,4269,2025-06-10 06:51:23.092932+00,2025-06-10 06:51:23.092942+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,464
1468,4370,2025-06-10 06:54:52.925212+00,2025-06-10 06:54:52.925221+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,491
1469,2758,2025-06-10 07:04:26.364034+00,2025-06-10 07:04:26.364046+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.87,317
1470,4386,2025-06-10 07:05:18.572518+00,2025-06-10 07:05:18.572528+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,482
1471,4559,2025-06-10 07:10:33.982246+00,2025-06-10 07:10:33.982258+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.94,485
1472,4212,2025-06-10 07:16:29.035503+00,2025-06-10 07:16:29.035515+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,468
1473,3645,2025-06-10 07:27:07.483705+00,2025-06-10 07:27:07.483717+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,450
1474,2604,2025-06-10 08:25:35.148138+00,2025-06-10 08:25:35.148153+00,2,1,604a9905-049d-4602-9495-86fa730795bf,0.92,283
1475,4550,2025-06-10 08:28:53.485183+00,2025-06-10 08:28:53.485192+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.96,474
1476,3121,2025-06-10 08:40:18.137386+00,2025-06-10 08:40:18.137398+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,332
1477,5136,2025-06-10 08:43:53.808031+00,2025-06-10 08:43:53.808045+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,535
1478,2549,2025-06-10 08:53:10.393221+00,2025-06-10 08:53:10.393235+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.77,331
1479,4403,2025-06-10 08:56:30.227724+00,2025-06-10 08:56:30.227735+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,518
1480,3395,2025-06-10 09:04:15.719132+00,2025-06-10 09:04:15.719145+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.97,350
1481,4200,2025-06-10 09:11:50.729986+00,2025-06-10 09:11:50.729996+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,1,420
1482,4384,2025-06-10 09:12:58.849559+00,2025-06-10 09:12:58.849568+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,452
1483,3915,2025-06-10 09:14:23.660508+00,2025-06-10 09:14:23.660521+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.9,435
1484,4465,2025-06-10 09:16:29.899083+00,2025-06-10 09:16:29.899097+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,470
1485,5831,2025-06-10 09:17:34.280537+00,2025-06-10 09:17:34.280547+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,627
1486,2848,2025-06-10 09:18:20.525744+00,2025-06-10 09:18:20.525753+00,2,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.94,303
1487,4896,2025-06-10 09:38:34.183543+00,2025-06-10 09:38:34.183556+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.91,538
1488,8008,2025-06-10 09:42:11.074528+00,2025-06-10 09:42:11.074542+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.95,843
1489,2950,2025-06-10 09:45:24.847776+00,2025-06-10 09:45:24.847786+00,2,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,347
1490,4741,2025-06-10 09:48:48.313873+00,2025-06-10 09:48:48.313883+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.91,521
1491,2608,2025-06-10 10:20:51.489654+00,2025-06-10 10:20:51.489665+00,2,1,575e0431-1085-4d49-9191-86fd4695b554,0.89,293
1492,2930,2025-06-11 00:12:08.366399+00,2025-06-11 00:12:08.366417+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,322
1493,4435,2025-06-11 00:16:33.154399+00,2025-06-11 00:16:33.154413+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.96,462
1494,3221,2025-06-11 00:16:51.144839+00,2025-06-11 00:16:51.144849+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,354
1495,3619,2025-06-11 00:18:09.919892+00,2025-06-11 00:18:09.919906+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.96,377
1496,2346,2025-06-11 00:19:57.247638+00,2025-06-11 00:19:57.247652+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.85,276
1497,1104,2025-06-11 00:22:14.907307+00,2025-06-11 00:22:14.907338+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,115
1498,5400,2025-06-11 00:43:59.030744+00,2025-06-11 00:43:59.030756+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,551
1499,3299,2025-06-11 00:44:27.906634+00,2025-06-11 00:44:27.906648+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.94,351
1500,3385,2025-06-11 00:45:50.090539+00,2025-06-11 00:45:50.09055+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,372
1501,2490,2025-06-11 00:47:35.032244+00,2025-06-11 00:47:35.032257+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,332
1502,2584,2025-06-11 00:49:33.186487+00,2025-06-11 00:49:33.186498+00,2,1,604a9905-049d-4602-9495-86fa730795bf,0.95,272
1503,3325,2025-06-11 00:49:52.70155+00,2025-06-11 00:49:52.70156+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,350
1504,2652,2025-06-11 00:51:44.479463+00,2025-06-11 00:51:44.479478+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,340
1505,4766,2025-06-11 00:51:53.38825+00,2025-06-11 00:51:53.388261+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,518
1506,2714,2025-06-11 00:52:53.763412+00,2025-06-11 00:52:53.763421+00,2,1,604a9905-049d-4602-9495-86fa730795bf,0.92,295
1507,3577,2025-06-11 00:53:23.725615+00,2025-06-11 00:53:23.725629+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,365
1508,3194,2025-06-11 00:53:42.196481+00,2025-06-11 00:53:42.196494+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.88,363
1509,3083,2025-06-11 00:55:23.271889+00,2025-06-11 00:55:23.2719+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.82,376
1510,7354,2025-06-11 00:55:40.428662+00,2025-06-11 00:55:40.428672+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,766
1511,4390,2025-06-11 00:56:09.556775+00,2025-06-11 00:56:09.55679+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.94,467
1512,4223,2025-06-11 00:58:50.419008+00,2025-06-11 00:58:50.41902+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,491
1513,2595,2025-06-11 01:36:41.809466+00,2025-06-11 01:36:41.809481+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,346
1514,2785,2025-06-11 01:40:39.530473+00,2025-06-11 01:40:39.53049+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,357
1515,2505,2025-06-11 01:44:59.914902+00,2025-06-11 01:44:59.914916+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,334
1516,4042,2025-06-11 01:52:42.426984+00,2025-06-11 01:52:42.426995+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,487
1517,3236,2025-06-11 02:13:01.62826+00,2025-06-11 02:13:01.628273+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,348
1518,3309,2025-06-11 02:21:18.402445+00,2025-06-11 02:21:18.402457+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,352
1519,9139,2025-06-11 02:21:56.244196+00,2025-06-11 02:21:56.244209+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,952
1520,5564,2025-06-11 02:25:01.974555+00,2025-06-11 02:25:01.974568+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.99,562
1521,4341,2025-06-11 02:33:08.012136+00,2025-06-11 02:33:08.012151+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,477
1522,4130,2025-06-11 02:36:21.291753+00,2025-06-11 02:36:21.291765+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,464
1523,7507,2025-06-11 02:41:26.471807+00,2025-06-11 02:41:26.471818+00,2,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.96,782
1524,4324,2025-06-11 02:41:43.355252+00,2025-06-11 02:41:43.355264+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.93,465
1525,4686,2025-06-11 02:44:52.084618+00,2025-06-11 02:44:52.084627+00,2,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.91,515
1526,3205,2025-06-11 04:13:03.965293+00,2025-06-11 04:13:03.965307+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,341
1527,3137,2025-06-11 05:47:59.071682+00,2025-06-11 05:47:59.071695+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.92,341
1528,3181,2025-06-11 05:54:24.078359+00,2025-06-11 05:54:24.078372+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.93,342
1529,3896,2025-06-11 05:56:22.43725+00,2025-06-11 05:56:22.43726+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,481
1530,5411,2025-06-11 05:59:58.208721+00,2025-06-11 05:59:58.208737+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,608
1531,2504,2025-06-11 06:00:09.473763+00,2025-06-11 06:00:09.473774+00,2,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.8,313
1532,2820,2025-06-11 06:01:53.312789+00,2025-06-11 06:01:53.312803+00,2,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.94,300
1533,5961,2025-06-11 06:03:25.56072+00,2025-06-11 06:03:25.56073+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.93,641
1534,4488,2025-06-11 06:06:02.908644+00,2025-06-11 06:06:02.908654+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,458
1535,5380,2025-06-11 06:10:51.668431+00,2025-06-11 06:10:51.668445+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,549
1536,3405,2025-06-11 06:14:03.096704+00,2025-06-11 06:14:03.096717+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,351
1537,4095,2025-06-11 06:18:09.513804+00,2025-06-11 06:18:09.513818+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,450
1538,3302,2025-06-11 06:19:19.417211+00,2025-06-11 06:19:19.417224+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,355
1539,3302,2025-06-11 06:22:33.515973+00,2025-06-11 06:22:33.515985+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,355
1540,5732,2025-06-11 06:25:13.143306+00,2025-06-11 06:25:13.143335+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,644
1541,3252,2025-06-11 06:27:14.720643+00,2025-06-11 06:27:14.720657+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,346
1542,3793,2025-06-11 06:53:34.230819+00,2025-06-11 06:53:34.23083+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.83,457
1543,9091,2025-06-11 07:18:50.951727+00,2025-06-11 07:18:50.951741+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,947
1544,3422,2025-06-11 07:20:52.354548+00,2025-06-11 07:20:52.354557+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,372
1545,4280,2025-06-11 07:53:08.251008+00,2025-06-11 07:53:08.251022+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,492
1546,4317,2025-06-11 07:58:37.177645+00,2025-06-11 07:58:37.177659+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,502
1547,4192,2025-06-11 08:01:42.555536+00,2025-06-11 08:01:42.55555+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,505
1548,3920,2025-06-11 08:09:58.963673+00,2025-06-11 08:09:58.963686+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.8,490
1549,3234,2025-06-11 08:11:41.268447+00,2025-06-11 08:11:41.268463+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,344
1550,2607,2025-06-11 08:13:31.838518+00,2025-06-11 08:13:31.838532+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.76,343
1551,5351,2025-06-11 08:14:51.03715+00,2025-06-11 08:14:51.037165+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,546
1552,5962,2025-06-11 08:15:55.557318+00,2025-06-11 08:15:55.557342+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,648
1553,2438,2025-06-11 08:26:12.281738+00,2025-06-11 08:26:12.281752+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,325
